Type,Aggregation,Parameters,Points,Iterations,Execution,Heap,RSS,Database-MAE,Tensorflow-MAE,Database-MSE,Tensorflow-MSE,Database-MAPE,Tensorflow-MAPE,Database-sMAPE,Tensorflow-sMAPE,Database-MPE,Tensorflow-MPE,Database,Tensorflow,Truth
double,kahan,2,1000,100,0.199377,0.00767578125,0.07455078125,2.23241150852343,2.232411508523429,5.042922786605332,5.042922786605326,3314.2689169883915,3314.2689169883906,1.4451205003422931,1.445120500342293,-3314.2689169883915,-3314.2689169883906,[ 2.43154661 -0.14639197],"[2.4315466112159942, -0.14639197116239247]","[0.75, 0.75]"
float,standard,2,1000,100,0.183966,0.007529296875,0.0720703125,2.2324112714975004,2.2324113272272053,5.042921705531344,5.042921959714216,3314.2686204083466,3314.2686901404572,1.445120460091407,1.4451204695552244,-3314.2686204083466,-3314.2686901404572,[ 2.4315464  -0.14639193],"[2.431546449661255, -0.14639200270175934]","[0.75, 0.75]"
float,kahan,2,1000,100,0.202592,0.00751953125,0.071728515625,2.2324110470581253,2.2324113272272053,5.04292068186467,5.042921959714216,3314.2683395772983,3314.2686901404572,1.4451204219779186,1.4451204695552244,-3314.2683395772983,-3314.2686901404572,[ 2.4315462  -0.14639187],"[2.431546449661255, -0.14639200270175934]","[0.75, 0.75]"
bfloat,standard,2,1000,100,0.230492,0.007666015625,0.07080078125,0.9766208984374999,2.1864894042968754,0.9538097056788013,4.835663427084157,1742.9537533340742,3256.808622144205,1.097709884487404,1.4372106901785673,-1742.9537533340742,-3256.808622144205,[1.3125 0.4375],"[2.390625, -0.1376953125]","[0.75, 0.75]"
bfloat,kahan,2,1000,100,0.21812,0.007587890625,0.069951171875,2.1864894042968754,2.1864894042968754,4.835663427084157,4.835663427084157,3256.808622144205,3256.808622144205,1.4372106901785673,1.4372106901785673,-3256.808622144205,-3256.808622144205,[ 2.390625   -0.13769531],"[2.390625, -0.1376953125]","[0.75, 0.75]"
double,standard,2,10000,100,0.243153,0.007666015625,0.074326171875,2.279022780154404,2.2790227801544,5.255225704288613,5.255225704288591,1943.1262263933086,1943.126226393305,1.4483169676544259,1.4483169676544252,-1943.1262263933086,-1943.126226393305,[ 2.47123887 -0.16942711],"[2.4712388668497236, -0.1694271086173583]","[0.75, 0.75]"
double,kahan,2,10000,100,0.25034,0.00771484375,0.07255859375,2.2790227801544,2.2790227801544,5.255225704288591,5.255225704288591,1943.126226393305,1943.126226393305,1.4483169676544252,1.4483169676544252,-1943.126226393305,-1943.126226393305,[ 2.47123887 -0.16942711],"[2.4712388668497236, -0.1694271086173583]","[0.75, 0.75]"
float,standard,2,10000,100,0.221287,0.007412109375,0.07048828125,2.279025964657539,2.279023298926254,5.25524052456299,5.255228118585683,1943.1285687341092,1943.1266079726072,1.4483174973697106,1.4483170539478252,-1943.1285687341092,-1943.1266079726072,[ 2.4712417  -0.16942859],"[2.4712393283843994, -0.16942723095417023]","[0.75, 0.75]"
float,kahan,2,10000,100,0.234746,0.00765625,0.0708203125,2.279023604226238,2.279023298926254,5.255229539412568,5.255228118585683,1943.1268325340461,1943.1266079726072,1.4483171047319352,1.4483170539478252,-1943.1268325340461,-1943.1266079726072,[ 2.4712396  -0.16942742],"[2.4712393283843994, -0.16942723095417023]","[0.75, 0.75]"
bfloat,standard,2,10000,100,0.424692,0.007607421875,0.0696875,6.104901026875001,2.2059743251562502,38.246026046398896,4.920803651669773,4757.226365722499,1889.3959051097468,1.7436382837122266,1.4358915417048397,-4757.226365722499,-1889.3959051097468,[5.875 5.875],"[2.40625, -0.150390625]","[0.75, 0.75]"
bfloat,kahan,2,10000,100,0.566133,0.007646484375,0.069921875,2.2059743251562502,2.2059743251562502,4.920803651669773,4.920803651669773,1889.3959051097468,1889.3959051097468,1.4358915417048397,1.4358915417048397,-1889.3959051097468,-1889.3959051097468,[ 2.40625    -0.15039062],"[2.40625, -0.150390625]","[0.75, 0.75]"
double,standard,2,100000,100,0.568277,0.007470703125,0.07515625,2.289445364395347,2.2894453643953376,5.303206208682454,5.303206208682413,1835.5158110004306,1835.5158110004243,1.4487595208292319,1.4487595208292303,-1835.5158110004306,-1835.5158110004243,[ 2.47989504 -0.17490574],"[2.479895038267673, -0.17490574073269535]","[0.75, 0.75]"
double,kahan,2,100000,100,0.683223,0.007626953125,0.072548828125,2.2894453643953376,2.2894453643953376,5.303206208682409,5.303206208682413,1835.5158110004243,1835.5158110004243,1.4487595208292303,1.4487595208292303,-1835.5158110004243,-1835.5158110004243,[ 2.47989504 -0.17490574],"[2.479895038267673, -0.17490574073269535]","[0.75, 0.75]"
float,standard,2,100000,100,0.544373,0.00765625,0.072275390625,2.289446221054176,2.289445718706169,5.303210213141113,5.303207864911087,1835.5164055195228,1835.5160568912584,1.4487596627226578,1.4487595795158197,-1835.5164055195228,-1835.5160568912584,[ 2.4798958  -0.17490636],"[2.4798953533172607, -0.17490582168102264]","[0.75, 0.75]"
float,kahan,2,100000,100,0.732566,0.00763671875,0.07177734375,2.289445771206476,2.289445718706169,5.303208110324196,5.303207864911087,1835.5160933263405,1835.5160568912584,1.4487595882117539,1.4487595795158197,-1835.5160933263405,-1835.5160568912584,[ 2.4798954  -0.17490582],"[2.4798953533172607, -0.17490582168102264]","[0.75, 0.75]"
bfloat,standard,2,100000,100,2.483121,0.00763671875,0.071474609375,10.746700164500002,2.206622736710937,119.01377368753795,4.923165153988758,7704.829563885399,1778.0371138099238,1.844133894154319,1.4346900404576859,-7704.829563885399,-1778.0371138099238,[10. 10.],"[2.40625, -0.15234375]","[0.75, 0.75]"
bfloat,kahan,2,100000,100,3.139331,0.00779296875,0.070185546875,2.206622736710937,2.206622736710937,4.923165153988758,4.923165153988758,1778.0371138099238,1778.0371138099238,1.4346900404576859,1.4346900404576859,-1778.0371138099238,-1778.0371138099238,[ 2.40625    -0.15234375],"[2.40625, -0.15234375]","[0.75, 0.75]"
double,standard,2,1000000,100,0.969206,0.00810546875,0.107060546875,2.2882862648645634,2.288286264864576,5.2977870394219595,5.297787039422014,inf,inf,1.4484400096622796,1.4484400096622807,-inf,-inf,[ 2.47871151 -0.17464717],"[2.478711508138287, -0.1746471684001314]","[0.75, 0.75]"
double,kahan,2,1000000,100,1.186057,0.00810546875,0.104794921875,2.288286264864576,2.288286264864576,5.297787039422014,5.297787039422014,inf,inf,1.4484400096622807,1.4484400096622807,-inf,-inf,[ 2.47871151 -0.17464717],"[2.478711508138287, -0.1746471684001314]","[0.75, 0.75]"
