Type,Aggregation,Statement,Matrix_A,Matrix_B,Vector_V,Execution,Heap,RSS,Database-L2-Norm,Tensorflow-L2-Norm,Database-MSE,Tensorflow-MSE,Database-Sum,Tensorflow-Sum
float8,standard,3,1600,1600,40,0.18197,0.04279296875,0.178232421875,8.422803378376084,0.0,1.7735904187695894,0.0,421.95003634073726,431.81910316203937
float8,standard,4,1600,1600,40,0.184937,0.04345703125,0.18017578125,2.2914314707516465e-13,0.0,1.3126645462877636e-27,0.0,8493.426295845726,8493.426295845724
float4,standard,1,1600,1600,40,0.249557,0.042861328125,0.17783203125,0.0007160174583984221,5.8501487140215666e-05,1.2817025018283404e-08,8.556059994042048e-11,8856.208200000001,8856.209
float4,standard,2,1600,1600,40,0.3161,0.043515625,0.17796875,-1,-1,-1,-1,8856.20939039958,-1
float4,standard,3,1600,1600,40,0.194569,0.042802734375,0.17703125,10.931992676516227,3.371762247312793e-06,2.9877115969851107,2.8421951631009543e-13,444.1870592,440.3435
float4,standard,4,1600,1600,40,0.235551,0.04361328125,0.177724609375,0.00012839551053151198,5.8501487140215666e-05,4.121351781161901e-10,8.556059994042048e-11,8856.20917,8856.209
bfloat,standard,1,1600,1600,40,0.190502,0.04287109375,0.1791015625,439.44494689530336,2.2311032962594344,4827.796533795399,0.12444554796449285,5750.0,8512
bfloat,standard,2,1600,1600,40,0.313705,0.043388671875,0.17916015625,-1,-1,-1,-1,8492.900850636262,-1
bfloat,standard,3,1600,1600,40,0.174867,0.04279296875,0.17759765625,8.417772240959481,0.11733829988952846,1.7714722375167,0.0003442069155241229,421.125,430
bfloat,standard,4,1600,1600,40,0.221216,0.0436328125,0.17810546875,7.503796887875899,2.2311032962594344,1.4076741933624006,0.12444554796449285,8488.0,8512
float8,standard,1,3600,3600,60,0.197964,0.043017578125,0.17919921875,6.172944041540602e-12,0.0,6.350873023331937e-25,0.0,30108.133585900672,30108.13358590067
float8,standard,2,3600,3600,60,0.650534,0.05388671875,0.186376953125,-1,-1,-1,-1,30108.13358590066,-1
float8,standard,3,3600,3600,60,0.170986,0.04287109375,0.17833984375,13.688352952384427,0.0,3.1228501091508583,0.0,1003.9020252867479,1012.5202309489721
float8,standard,4,3600,3600,60,0.195275,0.04375,0.178994140625,8.507543922801099e-13,0.0,1.2063050599731654e-26,0.0,30108.133585900672,30108.13358590067
float4,standard,1,1600,1600,40,0.249557,0.042861328125,0.17783203125,0.0007160174583984221,5.8501487140215666e-05,1.2817025018283404e-08,8.556059994042048e-11,8856.208200000001,8856.209
float4,standard,2,1600,1600,40,0.3161,0.043515625,0.17796875,-1,-1,-1,-1,8856.20939039958,-1
